0.66030, 0.66960, 0.65820, 0.66620
0.66690, 0.67330, 0.66470, 0.67240
0.67280, 0.67350, 0.66580, 0.66780
0.66740, 0.66870, 0.66290, 0.66480
0.66460, 0.66880, 0.65980, 0.66030
0.66010, 0.66510, 0.65800, 0.66060
0.65970, 0.66770, 0.65740, 0.66700
0.66680, 0.67280, 0.66490, 0.67130
0.67150, 0.67850, 0.66830, 0.67690
0.67650, 0.67850, 0.67000, 0.67080
0.67060, 0.68170, 0.66970, 0.67870
0.67890, 0.68510, 0.67600, 0.68240
0.68200, 0.68570, 0.67750, 0.67950
0.67960, 0.68680, 0.67860, 0.67960
0.67990, 0.69170, 0.67790, 0.69040
0.69020, 0.69260, 0.68630, 0.69140
0.69170, 0.69250, 0.68480, 0.69110
0.69160, 0.69660, 0.68890, 0.69370
0.69370, 0.69760, 0.69270, 0.69670
0.69600, 0.69960, 0.68960, 0.69870
0.69880, 0.70140, 0.69390, 0.69880
0.69890, 0.70320, 0.69750, 0.70110
0.70160, 0.70310, 0.69830, 0.70190
0.70170, 0.70310, 0.68730, 0.69210
0.69200, 0.69430, 0.68690, 0.69060
0.69140, 0.69320, 0.68390, 0.68530
0.68520, 0.70520, 0.68420, 0.70340
0.70340, 0.71080, 0.70200, 0.70650
0.70580, 0.70940, 0.69720, 0.69750
0.69780, 0.70340, 0.69640, 0.70080
0.70060, 0.70380, 0.69130, 0.69460
0.69380, 0.69630, 0.68930, 0.69030
0.69030, 0.69460, 0.68490, 0.68600
0.68590, 0.69070, 0.68450, 0.68840
0.68860, 0.69290, 0.68550, 0.69010
0.68880, 0.69640, 0.68750, 0.69010
0.69000, 0.69080, 0.68550, 0.68840
0.68760, 0.69960, 0.68740, 0.69880
0.69880, 0.69960, 0.69280, 0.69310
0.69300, 0.69600, 0.69120, 0.69240
0.69280, 0.69370, 0.68460, 0.68580
0.68540, 0.68840, 0.68210, 0.68550
0.68560, 0.68940, 0.68000, 0.68260
0.68280, 0.68570, 0.67940, 0.68240
0.68190, 0.68240, 0.67380, 0.67420
0.67420, 0.68310, 0.67350, 0.67780
0.67780, 0.68490, 0.67720, 0.68270
0.68220, 0.68980, 0.68050, 0.68740
0.68560, 0.69030, 0.68560, 0.68980
0.68980, 0.68980, 0.67220, 0.67340
0.67390, 0.67530, 0.66750, 0.66840
0.66830, 0.67280, 0.66280, 0.67100
0.67070, 0.67120, 0.66110, 0.66290
0.66310, 0.67980, 0.66240, 0.67660
0.67610, 0.68920, 0.67520, 0.68840
0.68820, 0.69120, 0.68390, 0.68730
0.68670, 0.69910, 0.68630, 0.69390
0.69390, 0.69490, 0.68830, 0.68970
0.68980, 0.69660, 0.68730, 0.69480
0.69470, 0.69560, 0.68360, 0.68530
0.68520, 0.68610, 0.67600, 0.67670
0.67710, 0.68330, 0.67640, 0.68290
0.68070, 0.68530, 0.67950, 0.68030
0.67900, 0.68210, 0.67360, 0.67440
0.67450, 0.67890, 0.67090, 0.67650
0.67640, 0.67990, 0.67230, 0.67790
0.67700, 0.68400, 0.67690, 0.68140
0.68160, 0.68890, 0.67660, 0.68850
0.68860, 0.69000, 0.68210, 0.68270
0.68230, 0.68680, 0.67520, 0.67550
0.67560, 0.68250, 0.67470, 0.68030
0.67940, 0.68170, 0.67350, 0.67470
0.67520, 0.67750, 0.67020, 0.67330
0.67240, 0.68550, 0.67180, 0.68530
0.68530, 0.68790, 0.68200, 0.68350
0.68340, 0.68670, 0.67490, 0.67610
0.67510, 0.67980, 0.67240, 0.67310
0.67260, 0.67930, 0.67200, 0.67740
0.67950, 0.68550, 0.67460, 0.68450
