1.80557, 1.81221, 1.80540, 1.80803
1.80790, 1.81789, 1.80615, 1.81322
1.81298, 1.81524, 1.79636, 1.80037
1.79972, 1.80745, 1.79647, 1.79708
1.79747, 1.79889, 1.78448, 1.78590
1.78488, 1.80184, 1.78464, 1.80048
1.79771, 1.80935, 1.79309, 1.79409
1.79352, 1.79960, 1.78310, 1.78583
1.78583, 1.79320, 1.78159, 1.78253
1.78170, 1.79486, 1.78083, 1.79088
1.79109, 1.79811, 1.78892, 1.79600
1.79431, 1.80498, 1.79229, 1.80144
1.80142, 1.80566, 1.79031, 1.79345
1.79245, 1.80006, 1.78415, 1.79340
1.79257, 1.79675, 1.78177, 1.78403
1.78398, 1.78895, 1.77437, 1.78681
1.78479, 1.79271, 1.78292, 1.79079
1.79033, 1.79404, 1.78701, 1.79358
1.79351, 1.79770, 1.78814, 1.78945
1.78860, 1.79830, 1.78584, 1.79066
1.79005, 1.79394, 1.76630, 1.76741
1.76731, 1.77084, 1.76017, 1.76731
1.76607, 1.76769, 1.74830, 1.74903
1.74854, 1.75471, 1.74313, 1.74808
1.74792, 1.75063, 1.74230, 1.74368
1.74313, 1.74723, 1.73691, 1.73755
1.73828, 1.74857, 1.73810, 1.74610
1.74571, 1.75665, 1.74551, 1.75455
1.75382, 1.75619, 1.73877, 1.74102
1.74052, 1.74196, 1.72226, 1.72554
1.72521, 1.73502, 1.72257, 1.73211
1.73074, 1.73738, 1.73028, 1.73636
1.73643, 1.74044, 1.73150, 1.73888
1.73840, 1.73888, 1.72359, 1.72529
1.72429, 1.73230, 1.72180, 1.73081
1.73018, 1.73935, 1.72557, 1.73503
1.73279, 1.73660, 1.71644, 1.71696
1.71615, 1.72250, 1.71206, 1.72148
1.72074, 1.72581, 1.71205, 1.71358
1.71171, 1.72995, 1.71124, 1.72308
1.72283, 1.73179, 1.71972, 1.72412
1.72558, 1.73315, 1.72465, 1.72911
1.72900, 1.73040, 1.71778, 1.72572
1.72325, 1.72989, 1.70540, 1.71032
1.71078, 1.72831, 1.70689, 1.72187
1.72219, 1.73214, 1.71668, 1.72914
1.72774, 1.73101, 1.72009, 1.72174
1.72174, 1.74296, 1.72007, 1.73647
1.73647, 1.73893, 1.72560, 1.73600
1.73598, 1.74645, 1.73282, 1.74096
1.74102, 1.74799, 1.73220, 1.73276
1.74306, 1.74306, 1.73327, 1.73734
1.73734, 1.74406, 1.73329, 1.74023
1.74006, 1.74166, 1.73261, 1.73644
1.73618, 1.74342, 1.73070, 1.73834
1.73819, 1.75483, 1.73672, 1.75309
1.74857, 1.75315, 1.74225, 1.74857
1.74855, 1.75428, 1.74290, 1.74957
1.74950, 1.75728, 1.74683, 1.75362
1.75350, 1.76559, 1.74547, 1.76381
1.76374, 1.77728, 1.75879, 1.75890
1.75808, 1.76895, 1.75712, 1.76563
1.76560, 1.76723, 1.75540, 1.75863
1.75852, 1.76170, 1.74421, 1.74988
1.74985, 1.74985, 1.73286, 1.73286
1.73285, 1.74410, 1.73139, 1.73421
1.73284, 1.73686, 1.72859, 1.73241
1.73238, 1.73830, 1.73060, 1.73311
1.73316, 1.74057, 1.73252, 1.73843
1.73829, 1.74420, 1.73370, 1.73616
1.73616, 1.74268, 1.73110, 1.73889
1.74177, 1.74779, 1.72931, 1.73786
1.73784, 1.74572, 1.73622, 1.74036
1.74050, 1.74494, 1.73318, 1.74383
1.74419, 1.74535, 1.73710, 1.73727
1.73725, 1.74178, 1.72934, 1.74083
1.74039, 1.74683, 1.73572, 1.73839
1.73841, 1.74105, 1.72609, 1.73041
1.73033, 1.73459, 1.71957, 1.72081
1.72081, 1.72732, 1.71680, 1.72646
1.72640, 1.72786, 1.71668, 1.72515
1.72269, 1.72900, 1.72202, 1.72561
1.72556, 1.73080, 1.72358, 1.72872
1.72870, 1.73163, 1.71747, 1.72067
1.72062, 1.72195, 1.71268, 1.71394
1.71384, 1.71472, 1.70733, 1.71051
1.71101, 1.71560, 1.70770, 1.71158
1.71151, 1.71739, 1.70447, 1.70748
1.70747, 1.71163, 1.70247, 1.70561
1.70586, 1.71007, 1.69248, 1.69520
1.69449, 1.69609, 1.68656, 1.68898
1.68950, 1.69252, 1.68178, 1.68269
1.68308, 1.69153, 1.67917, 1.68909
1.68902, 1.69184, 1.67654, 1.67775
1.67742, 1.68235, 1.67239, 1.67308
1.67360, 1.67835, 1.66345, 1.67719
1.67698, 1.68057, 1.67428, 1.67646
1.67646, 1.67893, 1.66082, 1.66084
1.66082, 1.67243, 1.65947, 1.66826
1.66839, 1.67490, 1.66579, 1.67288
1.67289, 1.67523, 1.66201, 1.66500
1.66385, 1.67098, 1.66316, 1.66841
1.66893, 1.68380, 1.66821, 1.68237
1.68181, 1.68504, 1.67575, 1.67845
1.67758, 1.68300, 1.67234, 1.67610
1.67633, 1.68076, 1.67267, 1.67330
1.67125, 1.68017, 1.66967, 1.67152
1.67170, 1.67242, 1.66188, 1.66375
1.66372, 1.68525, 1.65950, 1.68183
1.68181, 1.69110, 1.67979, 1.68870
1.68870, 1.69857, 1.68636, 1.68936
1.68852, 1.68910, 1.67945, 1.68571
1.68566, 1.69574, 1.68296, 1.69516
1.69513, 1.71063, 1.68649, 1.70090
1.70083, 1.71049, 1.69795, 1.69892
1.69884, 1.71200, 1.69503, 1.69996
1.70076, 1.71754, 1.70059, 1.71432
1.71431, 1.71884, 1.69972, 1.70263
1.70263, 1.70278, 1.69198, 1.69642
1.69445, 1.70606, 1.69416, 1.70292
1.70357, 1.70904, 1.70171, 1.70290
1.70278, 1.71595, 1.70278, 1.71583
1.71568, 1.71756, 1.70436, 1.70630
1.70559, 1.71099, 1.69579, 1.69800
1.69800, 1.71456, 1.69671, 1.71211
1.71204, 1.71382, 1.68615, 1.68904
1.69000, 1.70285, 1.68859, 1.69914
1.69914, 1.70847, 1.69635, 1.70711
1.70720, 1.71560, 1.70090, 1.71446
1.71446, 1.72028, 1.70427, 1.70534
1.70517, 1.70585, 1.68160, 1.68166
1.67539, 1.68039, 1.66656, 1.67110
1.67076, 1.67155, 1.65960, 1.66404
1.66400, 1.67019, 1.66365, 1.66550
1.66550, 1.68420, 1.66447, 1.68275
1.68275, 1.69876, 1.68089, 1.69723
1.69803, 1.70117, 1.69294, 1.69655
1.69647, 1.70385, 1.69246, 1.70165
1.70163, 1.72374, 1.70018, 1.72354
1.72357, 1.72847, 1.71777, 1.72485
1.72484, 1.72605, 1.71175, 1.71239
1.70347, 1.71545, 1.70267, 1.70871
1.70862, 1.71562, 1.70200, 1.70533
1.70465, 1.70897, 1.69883, 1.70779
1.70779, 1.71180, 1.70145, 1.70318
1.70315, 1.71892, 1.69639, 1.71140
1.71107, 1.71342, 1.69752, 1.69839
1.69766, 1.70950, 1.69613, 1.69838
1.69838, 1.69932, 1.67195, 1.68110
1.68109, 1.68791, 1.67329, 1.67490
1.67506, 1.68523, 1.67447, 1.68018
1.67951, 1.68340, 1.67744, 1.68026
1.68015, 1.68097, 1.66395, 1.66633
1.66616, 1.68263, 1.66516, 1.68001
1.68015, 1.70558, 1.67925, 1.70040
1.70006, 1.70398, 1.69714, 1.69905
1.70435, 1.71121, 1.69802, 1.70979
1.70921, 1.72077, 1.70816, 1.71984
1.71849, 1.72560, 1.71551, 1.72132
1.72042, 1.72306, 1.71384, 1.71776
1.71789, 1.72247, 1.71106, 1.71381
1.70503, 1.70811, 1.69451, 1.70227
1.70148, 1.72526, 1.70028, 1.71626
1.71663, 1.72842, 1.70616, 1.72007
1.71935, 1.72272, 1.67838, 1.68323
1.68276, 1.69432, 1.68126, 1.68546
1.68918, 1.69666, 1.68508, 1.69227
1.69183, 1.70239, 1.68881, 1.70168
1.70115, 1.70337, 1.68988, 1.69034
1.68917, 1.70936, 1.68869, 1.69788
1.69789, 1.70098, 1.68971, 1.69550
1.69521, 1.69947, 1.69085, 1.69728
1.69787, 1.69975, 1.68677, 1.69391
1.69340, 1.70637, 1.69243, 1.70217
1.70177, 1.70483, 1.69281, 1.69818
1.69735, 1.70324, 1.69268, 1.69319
1.68797, 1.69301, 1.67208, 1.67874
1.67846, 1.69054, 1.67418, 1.68621
1.68573, 1.70688, 1.68383, 1.70054
1.70017, 1.71759, 1.69920, 1.71036
1.70988, 1.71224, 1.68933, 1.69573
1.69363, 1.69718, 1.67572, 1.68330
1.68185, 1.69528, 1.67148, 1.67225
1.67118, 1.69237, 1.67005, 1.68534
1.68539, 1.69542, 1.68318, 1.69031
1.68947, 1.69067, 1.67698, 1.68422
1.68579, 1.69388, 1.68169, 1.69112
1.69174, 1.70640, 1.69069, 1.70196
1.70102, 1.70741, 1.69508, 1.69924
1.69954, 1.71616, 1.69918, 1.70939
1.70830, 1.72108, 1.70748, 1.71719
1.71836, 1.73145, 1.71464, 1.73052
1.72788, 1.72788, 1.71409, 1.71464
1.71427, 1.73015, 1.71364, 1.72164
1.72180, 1.73453, 1.71946, 1.73100
1.73077, 1.74957, 1.72682, 1.73715
1.73118, 1.73458, 1.70832, 1.71258
1.71169, 1.71615, 1.69277, 1.70404
1.70201, 1.70844, 1.69528, 1.70074
1.70180, 1.70667, 1.69537, 1.69893
1.69858, 1.70010, 1.68737, 1.68742
1.68722, 1.69291, 1.68307, 1.68942
1.68906, 1.69280, 1.68173, 1.68760
1.68645, 1.70598, 1.67565, 1.70280
1.70377, 1.71373, 1.70080, 1.70901
1.70819, 1.71297, 1.68356, 1.70584
1.70496, 1.71026, 1.70102, 1.70687
1.70687, 1.72729, 1.70589, 1.72406
